id,amount,fees,target_feerate,real_feerate,algo,num_inputs,negative_ev,num_outputs,change_amount,before_num_utxos,after_num_utxos,waste
3518,0.00010000,0.00019346,0.00124811,0.00125623376623,knapsack,1,0,2,0.04043519,205,205,12286
3519,0.00010000,0.00019016,0.00122681,0.00123480519481,knapsack,1,0,2,0.02797346,205,205,12071
3520,0.00010000,0.00017967,0.00115913,0.00116668831169,knapsack,1,0,2,0.03832769,205,205,11387
3521,0.00010000,0.00013475,0.00086935,0.000875000,knapsack,1,0,2,0.02639764,205,205,8461
3522,0.00010000,0.00012325,0.00079512,0.000800324675325,knapsack,1,0,2,0.00925913,205,205,7711
3523,0.00050000,0.00013070,0.00084317,0.000848701298701,knapsack,1,0,2,0.02046175,205,205,8196
3524,0.00050000,0.00011344,0.00073186,0.000736623376623,knapsack,1,0,2,0.03293802,205,205,7071
3525,0.00050000,0.00008403,0.00054210,0.000545649350649,knapsack,1,0,2,0.02953908,205,205,5156
3526,0.00010000,0.00002120,0.00013675,0.000137662337662,knapsack,1,0,2,0.03742666,205,205,1062
3527,0.00010000,0.00002703,0.00017438,0.000175519480519,knapsack,1,0,2,0.01484121,205,205,1441
3528,0.00010000,0.00002844,0.00018348,0.000184675324675,knapsack,1,0,2,0.01802403,205,205,1533
3529,0.00200000,0.00004177,0.00026946,0.000271233766234,knapsack,1,0,2,0.02835255,205,205,2401
3530,0.00050000,0.00003776,0.00024360,0.000245194805195,knapsack,1,0,2,0.03033103,205,205,2163
3531,0.00010000,0.00005491,0.00035425,0.000356558441558,knapsack,1,0,2,0.03046911,205,205,3258
3532,0.00010000,0.00006845,0.00044161,0.000444480519481,knapsack,1,0,2,0.02915169,205,205,4105
3533,0.00010000,0.00004617,0.00029784,0.000299805194805,knapsack,1,0,2,0.03083635,205,205,2688
3534,0.00010000,0.00005212,0.00033621,0.000338441558442,knapsack,1,0,2,0.01291980,205,205,3076
3535,0.00010000,0.00008246,0.00053199,0.000535454545455,knapsack,1,0,2,0.00352596,205,205,5053
3536,0.00050000,0.00010618,0.00068498,0.000689480519481,knapsack,1,0,2,0.01954524,205,205,6598
3537,0.00010000,0.00009724,0.00062734,0.000631428571429,knapsack,1,0,2,0.02010078,205,205,6016
3538,0.00010000,0.00008719,0.00056250,0.000566168831169,knapsack,1,0,2,0.02911144,205,205,5271
3539,0.00010000,0.00007714,0.00049764,0.000500909090909,knapsack,1,0,2,0.03914146,205,205,4606
3540,0.00050000,0.00006815,0.00043967,0.000442532467532,knapsack,1,0,2,0.01091073,205,205,4021
3541,0.00010000,0.00007391,0.00047683,0.000479935064935,knapsack,1,0,2,0.02560774,205,205,4379
3542,0.00010000,0.00009032,0.00058269,0.000586493506494,knapsack,1,0,2,0.02510768,205,205,5445
3543,0.00010000,0.00010543,0.00068016,0.000684610389610,knapsack,1,0,2,0.02583553,205,205,6421
3544,0.00010000,0.00013127,0.00084686,0.000852402597403,knapsack,1,0,2,0.01595549,205,205,8105
3545,0.00010000,0.00014764,0.00095249,0.000958701298701,knapsack,1,0,2,0.01949204,205,205,9172
3546,0.00010000,0.00014901,0.00096135,0.000967597402597,knapsack,1,0,2,0.01701753,205,205,9261
3547,0.00010000,0.00014928,0.00096308,0.000969350649351,knapsack,1,0,2,0.01473088,205,205,9279
3548,0.00010000,0.00012077,0.00077913,0.000784220779221,knapsack,1,0,2,0.02776179,205,205,7522
3549,0.00050000,0.00016146,0.00104163,0.00104844155844,knapsack,1,0,2,0.03265483,205,205,10174
3550,0.00200000,0.00016187,0.00104430,0.00105110389610,knapsack,1,0,2,0.02668278,205,205,10200
3551,0.00010000,0.00015681,0.00101163,0.00101824675325,knapsack,1,0,2,0.02953298,205,205,9871
3552,0.00200000,0.00015858,0.00102307,0.00102974025974,knapsack,1,0,2,0.02880639,205,205,9986
3553,0.00050000,0.00015719,0.00101410,0.00102071428571,knapsack,1,0,2,0.02993580,205,205,9895
3554,0.00010000,0.00013888,0.00089596,0.000901818181818,knapsack,1,0,2,0.02809260,205,205,8694
3555,0.00050000,0.00009791,0.00063162,0.000635779220779,knapsack,1,0,2,0.03200996,205,205,6024
3556,0.00010000,0.00009641,0.00062197,0.000626038961039,knapsack,1,0,2,0.00547837,205,205,5927
3557,0.00050000,0.00009953,0.00064211,0.000646298701299,knapsack,1,0,2,0.03546697,205,205,6131
3558,0.00010000,0.00009809,0.00063282,0.000636948051948,knapsack,1,0,2,0.03044214,205,205,6037
3559,0.00010000,0.00008993,0.00058018,0.000583961038961,knapsack,1,0,2,0.02002007,205,205,5505
3560,0.00010000,0.00008311,0.00053618,0.000539675324675,knapsack,1,0,2,0.03530533,205,205,5060
3561,0.00010000,0.00007912,0.00051039,0.000513766233766,knapsack,1,0,2,0.03763001,205,205,4846
3562,0.00010000,0.00005201,0.00033551,0.000337727272727,knapsack,1,0,2,0.02850709,205,205,2993
3563,0.00200000,0.00008941,0.00057678,0.000580584415584,knapsack,1,0,2,0.02684472,205,205,5406
3564,0.00050000,0.00014089,0.00090895,0.000914870129870,knapsack,1,0,2,0.02528779,205,205,8871
3565,0.00010000,0.00019493,0.00125760,0.00126577922078,knapsack,1,0,2,0.01753412,205,205,12393
